Key,Participant_ID,Category,Difficulty,ResponseTime,routineStart,routineEnd,Result,Start_ms,End_ms
2Item9,14,2,2,26.27731150004547,1676809157.0236626,1676809183.300974,0.0,1676809157023.6626,1676809183300.974
2Item10,14,2,2,26.953303800080903,1676809191.732362,1676809218.6856658,1.0,1676809191732.362,1676809218685.6658
3spl1,14,3,0,7.655877099954523,1676809303.1654894,1676809310.8213663,1.0,1676809303165.4895,1676809310821.3662
3Item15,14,3,2,12.140361600089818,1676809315.2485502,1676809327.3889115,1.0,1676809315248.5503,1676809327388.9114
3Item2,14,3,0,7.198114299913868,1676809327.4149144,1676809334.6130288,1.0,1676809327414.9143,1676809334613.0288
3Item5,14,3,0,6.996275499928743,1676809334.6401296,1676809341.636405,1.0,1676809334640.1296,1676809341636.405
3Item12,14,3,1,23.946552700013857,1676809341.660549,1676809365.6071017,1.0,1676809341660.5488,1676809365607.1016
3Item6,14,3,0,6.077075800043531,1676809365.6354015,1676809371.7124772,1.0,1676809365635.4014,1676809371712.4773
3Item8,14,3,1,24.509842399973422,1676809371.7367218,1676809396.246564,1.0,1676809371736.7217,1676809396246.564
3Item7,14,3,1,16.071457399986684,1676809396.2730668,1676809412.344524,1.0,1676809396273.067,1676809412344.524
3Item9,14,3,0,23.0,1676809412.344524,1676809435.344524,,1676809412344.524,1676809435344.524
1spl1,15,1,0,6.01217080000788,1679398435.282747,1679398441.2949178,0.0,1679398435282.747,1679398441294.9175
1spl2,15,1,0,11.550370100012517,1679398441.3770366,1679398452.9274068,0.0,1679398441377.0366,1679398452927.4067
1Item1,15,1,0,4.368150599999353,1679398452.9493132,1679398457.317464,1.0,1679398452949.3132,1679398457317.464
1Item2,15,1,0,4.985561700013932,1679398457.3372295,1679398462.322791,1.0,1679398457337.2295,1679398462322.791
1Item3,15,1,0,8.758593200007454,1679398462.3354895,1679398471.0940826,1.0,1679398462335.4895,1679398471094.0825
1Item4,15,1,1,13.3993569999584,1679398471.1139684,1679398484.5133257,1.0,1679398471113.9685,1679398484513.3257
1Item5,15,1,1,11.75742410001112,1679398484.5338376,1679398496.2912617,1.0,1679398484533.8376,1679398496291.2617
1Item6,15,1,1,9.617155100044329,1679398496.312639,1679398505.929794,1.0,1679398496312.639,1679398505929.7942
1Item7,15,1,2,25.46466400002828,1679398505.9425986,1679398531.4072626,0.0,1679398505942.5986,1679398531407.2625
1Item8,15,1,2,20.09431949997088,1679398531.427278,1679398551.5215976,0.0,1679398531427.278,1679398551521.5977
1Item9,15,1,2,12.081842500017956,1679398551.5388324,1679398563.6206748,0.0,1679398551538.8325,1679398563620.6748
1Item10,15,1,2,12.439942200027872,1679398563.6430836,1679398576.0830257,1.0,1679398563643.0835,1679398576083.0256
2spl1,15,2,0,8.097390300012194,1679398645.9119914,1679398654.0093818,1.0,1679398645911.9917,1679398654009.3818
2spl2,15,2,0,7.603496199997608,1679398655.8340366,1679398663.437533,1.0,1679398655834.0366,1679398663437.533
2Item1,15,2,0,5.606819299980998,1679398664.870709,1679398670.4775283,1.0,1679398664870.709,1679398670477.5283
2Item2,15,2,0,5.615984899981413,1679398671.650956,1679398677.2669408,1.0,1679398671650.9558,1679398677266.941
2Item3,15,2,0,8.541019099997357,1679398678.2294955,1679398686.7705147,1.0,1679398678229.4956,1679398686770.5146
2Item4,15,2,1,13.058565100014675,1679398687.838475,1679398700.89704,0.0,1679398687838.475,1679398700897.0398
2Item5,15,2,1,6.372439200000372,1679398703.5816534,1679398709.9540925,1.0,1679398703581.6533,1679398709954.0923
2Item6,15,2,1,9.169460400007663,1679398711.1536062,1679398720.3230665,1.0,1679398711153.6062,1679398720323.0664
2Item7,15,2,2,30.53480889997445,1679398721.3919263,1679398751.9267352,1.0,1679398721391.9265,1679398751926.735
2Item8,15,2,2,8.545494500023779,1679398753.2845616,1679398761.8300562,0.0,1679398753284.5615,1679398761830.0562
2Item9,15,2,2,9.224156500014942,1679398766.6749976,1679398775.8991542,1.0,1679398766674.9976,1679398775899.1543
2Item10,15,2,2,21.531886099954136,1679398777.1506944,1679398798.6825805,1.0,1679398777150.6943,1679398798682.5806
3spl1,15,3,0,5.121955099981278,1679398868.2208266,1679398873.3427818,1.0,1679398868220.827,1679398873342.7815
3spl2,15,3,0,5.678156700043473,1679398873.3679442,1679398879.0461009,1.0,1679398873367.9443,1679398879046.1008
3Item15,15,3,2,11.514620299974922,1679398879.0644362,1679398890.5790565,0.0,1679398879064.4363,1679398890579.0564
3Item2,15,3,0,9.425652199948672,1679398890.598347,1679398900.0239992,1.0,1679398890598.347,1679398900023.9993
3Item5,15,3,0,8.635667300026398,1679398900.0401485,1679398908.6758158,1.0,1679398900040.1484,1679398908675.816
3Item12,15,3,1,5.746948999993037,1679398908.6946032,1679398914.4415522,0.0,1679398908694.6033,1679398914441.5522
3Item6,15,3,0,5.70533389999764,1679398914.45903,1679398920.164364,1.0,1679398914459.03,1679398920164.364
3Item8,15,3,1,20.65720069996314,1679398920.1839628,1679398940.8411636,0.0,1679398920183.963,1679398940841.1636
3Item7,15,3,1,10.305517100030556,1679398940.861718,1679398951.1672351,1.0,1679398940861.718,1679398951167.235
3Item9,15,3,1,14.916831900016405,1679398951.185628,1679398966.10246,0.0,1679398951185.628,1679398966102.46
3Item17,15,3,2,4.0503771000076085,1679398966.1247413,1679398970.1751184,1.0,1679398966124.7412,1679398970175.1184
3Item19,15,3,2,5.7498387999949045,1679398970.1982884,1679398975.9481273,0.0,1679398970198.2883,1679398975948.1272
3Item11,15,3,1,4.555186500016134,1679398975.9659495,1679398980.521136,1.0,1679398975965.9497,1679398980521.136
3Item4,15,3,0,4.848660700023174,1679398980.5410068,1679398985.3896675,1.0,1679398980541.0068,1679398985389.6675
3Item13,15,3,2,3.8755973000079393,1679398985.4085662,1679398989.2841637,1.0,1679398985408.5662,1679398989284.1638
3Item10,15,3,1,1.981106900027953,1679398989.3026023,1679398991.2837093,1.0,1679398989302.6023,1679398991283.7092
3Item14,15,3,2,5.469507400004659,1679398991.2950354,1679398996.7645428,0.0,1679398991295.0354,1679398996764.5427
3Item3,15,3,0,3.0,1679398996.7645428,1679398999.7645428,,1679398996764.5427,1679398999764.5427
1spl1,16,1,0,5.772645599994576,1677840505.3033493,1677840511.075995,1.0,1677840505303.3494,1677840511075.9949
1spl2,16,1,0,4.5161656999989646,1677840511.1872318,1677840515.7033975,1.0,1677840511187.2317,1677840515703.3977
1Item1,16,1,0,4.302244099992095,1677840515.7330773,1677840520.0353217,1.0,1677840515733.0774,1677840520035.3218
1Item2,16,1,0,8.222700399986934,1677840520.0501864,1677840528.2728868,1.0,1677840520050.1863,1677840528272.8867
1Item3,16,1,0,9.589846100003342,1677840528.296059,1677840537.885905,1.0,1677840528296.0588,1677840537885.905
1Item4,16,1,1,8.7716192999942,1677840537.9099717,1677840546.681591,1.0,1677840537909.9717,1677840546681.591
1Item5,16,1,1,10.75555699999677,1677840546.7054994,1677840557.4610565,1.0,1677840546705.4995,1677840557461.0564
1Item6,16,1,1,12.03533330000937,1677840557.4867218,1677840569.5220551,1.0,1677840557486.7217,1677840569522.0552
1Item7,16,1,2,8.373885399996652,1677840569.5451422,1677840577.9190276,1.0,1677840569545.142,1677840577919.0276
1Item8,16,1,2,14.283170099995914,1677840577.9446597,1677840592.2278297,0.0,1677840577944.6597,1677840592227.8296
1Item9,16,1,2,15.091366599997857,1677840592.2544398,1677840607.3458064,0.0,1677840592254.44,1677840607345.8064
1Item10,16,1,2,36.53503009999986,1677840607.370412,1677840643.9054422,0.0,1677840607370.412,1677840643905.442
2spl1,16,2,0,8.930597200000193,1677840702.9225998,1677840711.853197,1.0,1677840702922.6,1677840711853.197
2spl2,16,2,0,6.691606099993805,1677840714.3164954,1677840721.0081017,1.0,1677840714316.4954,1677840721008.1018
2Item1,16,2,0,5.446249999993597,1677840724.4152722,1677840729.8615222,1.0,1677840724415.2722,1677840729861.5222
2Item2,16,2,0,4.507277500000782,1677840732.7038724,1677840737.21115,1.0,1677840732703.8726,1677840737211.15
2Item3,16,2,0,4.165622400003485,1677840738.7754648,1677840742.9410872,1.0,1677840738775.4648,1677840742941.0872
2Item4,16,2,1,51.12005549999594,1677840744.0997002,1677840795.2197556,0.0,1677840744099.7002,1677840795219.7556
2Item5,16,2,1,7.779702600004384,1677840797.7818396,1677840805.5615425,1.0,1677840797781.8396,1677840805561.5425
2Item6,16,2,1,7.718389100002241,1677840806.6939857,1677840814.4123747,0.0,1677840806693.9856,1677840814412.3748
2Item7,16,2,2,13.33991850000166,1677840816.1385472,1677840829.4784658,1.0,1677840816138.547,1677840829478.4658
2Item8,16,2,2,17.92442850000225,1677840830.5216725,1677840848.446101,0.0,1677840830521.6726,1677840848446.1008
2Item9,16,2,2,12.808773299999302,1677840854.1152618,1677840866.924035,1.0,1677840854115.2617,1677840866924.0352
2Item10,16,2,2,9.154134700002032,1677840868.018072,1677840877.1722066,0.0,1677840868018.0718,1677840877172.2063
3spl1,16,3,0,4.382217499995022,1677840929.0698028,1677840933.4520202,1.0,1677840929069.8027,1677840933452.0205
3spl2,16,3,0,7.073740899999393,1677840933.4850886,1677840940.5588295,0.0,1677840933485.0886,1677840940558.8296
3Item15,16,3,2,3.7145275000075344,1677840940.590464,1677840944.3049915,1.0,1677840940590.464,1677840944304.9917
3Item2,16,3,0,4.425113699995563,1677840944.3205023,1677840948.745616,1.0,1677840944320.5022,1677840948745.616
3Item5,16,3,0,0.9673138999933144,1677840948.762952,1677840949.730266,1.0,1677840948762.952,1677840949730.266
3Item12,16,3,1,8.3913387000066,1677840949.7427018,1677840958.1340404,0.0,1677840949742.7017,1677840958134.0403
3Item6,16,3,0,5.525095600009081,1677840958.157748,1677840963.6828437,1.0,1677840958157.748,1677840963682.8438
3Item8,16,3,1,3.876455599995097,1677840963.7033236,1677840967.5797791,1.0,1677840963703.3235,1677840967579.779
3Item7,16,3,1,9.255039399999076,1677840967.596819,1677840976.8518584,1.0,1677840967596.8188,1677840976851.8584
3Item9,16,3,1,6.030303000006825,1677840976.8694808,1677840982.8997838,1.0,1677840976869.481,1677840982899.784
3Item17,16,3,2,3.1990534999931697,1677840982.9169571,1677840986.116011,1.0,1677840982916.957,1677840986116.011
3Item19,16,3,2,8.225724400006584,1677840986.1417954,1677840994.36752,1.0,1677840986141.7954,1677840994367.52
3Item11,16,3,1,7.4798452999966685,1677840994.3858676,1677841001.865713,0.0,1677840994385.8677,1677841001865.713
3Item4,16,3,0,13.206485599992448,1677841001.885786,1677841015.0922716,1.0,1677841001885.786,1677841015092.2715
3Item13,16,3,2,7.663676800002577,1677841015.11064,1677841022.7743168,1.0,1677841015110.64,1677841022774.317
3Item10,16,3,1,8.624220800003968,1677841022.795995,1677841031.4202158,1.0,1677841022795.995,1677841031420.2158
3Item14,16,3,2,5.678423299992573,1677841031.4380488,1677841037.1164722,0.0,1677841031438.0488,1677841037116.4722
3Item3,16,3,0,4.59112689999165,1677841037.1334558,1677841041.724583,1.0,1677841037133.4558,1677841041724.583
3Item20,16,3,2,10.727430600003572,1677841041.7466948,1677841052.4741254,0.0,1677841041746.6948,1677841052474.1255
3Item18,16,3,2,3.814667900005588,1677841052.5026147,1677841056.317283,1.0,1677841052502.6147,1677841056317.283
3Item16,16,3,2,4.545921699987957,1677841056.3384564,1677841060.8843782,1.0,1677841056338.4563,1677841060884.3782
1spl1,17,1,0,15.250041099992814,1676289128.800731,1676289144.050772,1.0,1676289128800.731,1676289144050.772
1spl2,17,1,0,25.94336760000442,1676289144.1483643,1676289170.0917318,1.0,1676289144148.3645,1676289170091.7317
1Item1,17,1,0,11.296310600009749,1676289170.1208072,1676289181.4171178,1.0,1676289170120.8071,1676289181417.118
1Item2,17,1,0,30.205317900021328,1676289181.442597,1676289211.647915,1.0,1676289181442.597,1676289211647.9148
1Item3,17,1,0,21.753515999997035,1676289211.6762452,1676289233.4297612,1.0,1676289211676.245,1676289233429.7612
1Item4,17,1,1,38.257773400022415,1676289233.4476137,1676289271.705387,1.0,1676289233447.6138,1676289271705.3872
1Item5,17,1,1,47.70211470001959,1676289271.7339897,1676289319.4361043,0.0,1676289271733.9895,1676289319436.1042
1Item6,17,1,1,20.001972900005057,1676289319.4613824,1676289339.4633553,1.0,1676289319461.3823,1676289339463.3552
1Item7,17,1,2,42.22823609999614,1676289339.4902074,1676289381.7184436,0.0,1676289339490.2075,1676289381718.4436
1Item8,17,1,2,22.396086099994136,1676289381.7444904,1676289404.1405766,0.0,1676289381744.4905,1676289404140.577
1Item9,17,1,2,38.035542800003896,1676289404.1646254,1676289442.200168,0.0,1676289404164.6255,1676289442200.168
1Item10,17,1,2,21.867723000003025,1676289442.2237115,1676289464.0914345,1.0,1676289442223.7114,1676289464091.4346
2spl1,17,2,0,6.299654400005238,1676289575.383649,1676289581.6833036,1.0,1676289575383.6492,1676289581683.3037
2spl2,17,2,0,5.174456399981864,1676289586.0323443,1676289591.2068007,1.0,1676289586032.3442,1676289591206.8008
2Item1,17,2,0,7.096646199992392,1676289592.579939,1676289599.6765852,1.0,1676289592579.939,1676289599676.5852
2Item2,17,2,0,7.788073000003351,1676289600.892517,1676289608.6805902,1.0,1676289600892.517,1676289608680.59
2Item3,17,2,0,5.88522979998379,1676289609.9498088,1676289615.835039,1.0,1676289609949.8088,1676289615835.0388
2Item4,17,2,1,8.82953419999103,1676289617.001102,1676289625.8306365,0.0,1676289617001.102,1676289625830.6365
2Item5,17,2,1,13.393022300006123,1676289626.9324942,1676289640.3255165,1.0,1676289626932.494,1676289640325.5164
2Item6,17,2,1,9.020738400024127,1676289641.3282752,1676289650.3490136,1.0,1676289641328.2751,1676289650349.0137
2Item7,17,2,2,14.175547000020742,1676289651.223735,1676289665.399282,1.0,1676289651223.735,1676289665399.282
2Item8,17,2,2,5.395569999993313,1676289666.4426165,1676289671.8381865,1.0,1676289666442.6165,1676289671838.1863
2Item9,17,2,2,25.75373220001348,1676289673.0585434,1676289698.8122756,0.0,1676289673058.5437,1676289698812.2756
2Item10,17,2,2,8.257397000008496,1676289699.9144444,1676289708.1718414,1.0,1676289699914.4443,1676289708171.8413
3spl1,17,3,0,4.639336599997478,1676289777.7800958,1676289782.4194324,1.0,1676289777780.0957,1676289782419.4324
3spl2,17,3,0,3.096709200006444,1676289782.4439385,1676289785.5406475,1.0,1676289782443.9385,1676289785540.6477
3Item15,17,3,2,6.457170599984238,1676289785.5632749,1676289792.020445,0.0,1676289785563.275,1676289792020.445
3Item2,17,3,0,4.2078200999822,1676289792.0385065,1676289796.2463267,1.0,1676289792038.5066,1676289796246.327
3Item5,17,3,0,8.866831899998942,1676289796.2642145,1676289805.1310463,1.0,1676289796264.2146,1676289805131.0464
3Item12,17,3,1,4.410487000015564,1676289805.1528275,1676289809.5633144,1.0,1676289805152.8274,1676289809563.3145
3Item6,17,3,0,3.4362721999932546,1676289809.5828493,1676289813.0191214,1.0,1676289809582.8494,1676289813019.121
3Item8,17,3,1,11.295207400020445,1676289813.0363586,1676289824.331566,0.0,1676289813036.3586,1676289824331.5662
3Item7,17,3,1,9.63922390001244,1676289824.3482344,1676289833.9874582,1.0,1676289824348.2344,1676289833987.4585
3Item9,17,3,1,11.773165299993709,1676289834.0078433,1676289845.7810085,1.0,1676289834007.8433,1676289845781.0083
3Item17,17,3,2,12.146660799975509,1676289845.8032637,1676289857.9499245,1.0,1676289845803.2637,1676289857949.9246
3Item19,17,3,2,15.240387300000291,1676289857.9736938,1676289873.214081,0.0,1676289857973.6938,1676289873214.081
3Item11,17,3,1,10.6362814999884,1676289873.2378926,1676289883.874174,1.0,1676289873237.8926,1676289883874.174
3Item4,17,3,0,5.395593099994585,1676289883.9031649,1676289889.298758,1.0,1676289883903.1648,1676289889298.758
3Item13,17,3,2,15.7984284000122,1676289889.3247364,1676289905.123165,0.0,1676289889324.7363,1676289905123.1648
3Item10,17,3,0,1.0,1676289905.123165,1676289906.123165,,1676289905123.1648,1676289906123.1648
1spl1,18,1,0,12.761572699993849,1677069022.5046604,1677069035.266233,1.0,1677069022504.6604,1677069035266.233
1spl2,18,1,0,5.311171800014563,1677069035.36314,1677069040.674312,1.0,1677069035363.14,1677069040674.312
1Item1,18,1,0,10.278105399920603,1677069040.6918516,1677069050.969957,1.0,1677069040691.8516,1677069050969.957
1Item2,18,1,0,11.69333210005425,1677069050.987608,1677069062.6809402,1.0,1677069050987.608,1677069062680.9402
1Item3,18,1,0,21.493971800082363,1677069062.6974394,1677069084.1914113,1.0,1677069062697.4397,1677069084191.4114
1Item4,18,1,1,16.521967299981043,1677069084.2116709,1677069100.7336383,1.0,1677069084211.671,1677069100733.6382
1Item5,18,1,1,21.92985650000628,1677069100.7518165,1677069122.681673,1.0,1677069100751.8164,1677069122681.673
1Item6,18,1,1,36.5421177999815,1677069122.6994758,1677069159.2415936,1.0,1677069122699.4758,1677069159241.5935
1Item7,18,1,2,23.55679229996167,1677069159.2581613,1677069182.8149536,1.0,1677069159258.1614,1677069182814.9536
1Item8,18,1,2,41.00853729993105,1677069182.8309126,1677069223.83945,1.0,1677069182830.9126,1677069223839.45
1Item9,18,1,2,42.38186620001216,1677069223.8573644,1677069266.2392306,1.0,1677069223857.3645,1677069266239.2307
1Item10,18,1,2,39.66273350000847,1677069266.2585866,1677069305.9213202,1.0,1677069266258.587,1677069305921.3203
2spl1,18,2,0,8.723957199952565,1677069442.8285918,1677069451.5525491,1.0,1677069442828.5918,1677069451552.549
2spl2,18,2,0,7.814920099917799,1677069453.2750494,1677069461.0899696,1.0,1677069453275.0496,1677069461089.9695
2Item1,18,2,0,11.350424799951725,1677069463.9835963,1677069475.334021,1.0,1677069463983.5964,1677069475334.021
2Item2,18,2,0,6.555945300031453,1677069477.2990348,1677069483.8549802,1.0,1677069477299.035,1677069483854.9802
2Item3,18,2,0,13.456201900029557,1677069486.4676332,1677069499.923835,1.0,1677069486467.6333,1677069499923.835
2Item4,18,2,1,27.98799789999612,1677069501.7160523,1677069529.7040503,1.0,1677069501716.0522,1677069529704.0503
2Item5,18,2,1,14.176264000008814,1677069531.3560236,1677069545.5322876,1.0,1677069531356.0234,1677069545532.2876
2Item6,18,2,1,46.443478400004096,1677069546.7598364,1677069593.2033148,1.0,1677069546759.8364,1677069593203.3147
2Item7,18,2,2,56.4774974999018,1677069594.809969,1677069651.2874663,1.0,1677069594809.969,1677069651287.4663
2Item8,18,2,2,33.0119128000224,1677069653.2922344,1677069686.3041472,1.0,1677069653292.2344,1677069686304.1472
2Item9,18,2,2,15.210430099978112,1677069687.8281252,1677069703.0385554,1.0,1677069687828.1252,1677069703038.5554
2Item10,18,2,2,46.82129729993176,1677069704.6983922,1677069751.5196896,1.0,1677069704698.392,1677069751519.6897
3spl1,18,3,0,4.93692959996406,1677069873.4039526,1677069878.3408823,1.0,1677069873403.9526,1677069878340.8823
3spl2,18,3,0,4.284155800007284,1677069878.3560867,1677069882.6402426,1.0,1677069878356.087,1677069882640.243
3Item15,18,3,2,10.357218999997713,1677069882.660027,1677069893.017246,1.0,1677069882660.027,1677069893017.246
3Item2,18,3,0,4.874243500060402,1677069893.0336428,1677069897.9078865,1.0,1677069893033.6428,1677069897907.8865
3Item5,18,3,0,4.429887600010261,1677069897.92462,1677069902.3545074,1.0,1677069897924.62,1677069902354.507
3Item12,18,3,1,11.898076299927196,1677069902.371462,1677069914.2695384,1.0,1677069902371.4622,1677069914269.5383
3Item6,18,3,0,3.5894870000192896,1677069914.2901814,1677069917.8796685,1.0,1677069914290.1814,1677069917879.6685
3Item8,18,3,1,6.6445946000749245,1677069917.8929195,1677069924.5375142,1.0,1677069917892.9194,1677069924537.5142
3Item7,18,3,1,6.168405500007793,1677069924.5502963,1677069930.7187018,1.0,1677069924550.2964,1677069930718.702
3Item9,18,3,1,7.980013599968515,1677069930.7365856,1677069938.7165992,1.0,1677069930736.5857,1677069938716.599
3Item17,18,3,2,12.289917299989613,1677069938.7301538,1677069951.020071,1.0,1677069938730.1538,1677069951020.071
3Item19,18,3,2,8.776796300080605,1677069951.0378778,1677069959.814674,1.0,1677069951037.8777,1677069959814.6738
3Item11,18,3,1,9.762184499995785,1677069959.8322823,1677069969.5944667,1.0,1677069959832.2822,1677069969594.4668
3Item4,18,3,0,5.686143600032665,1677069969.6147113,1677069975.300855,1.0,1677069969614.7112,1677069975300.855
3Item13,18,3,2,6.486331399995834,1677069975.3110716,1677069981.797403,1.0,1677069975311.0715,1677069981797.403
3Item10,18,3,1,7.395721199922264,1677069981.8151762,1677069989.2108974,1.0,1677069981815.1765,1677069989210.8977
3Item14,18,3,2,5.55295800010208,1677069989.2297437,1677069994.7827015,1.0,1677069989229.7437,1677069994782.7014
3Item3,18,3,0,4.0712761000031605,1677069994.7948442,1677069998.8661203,1.0,1677069994794.8442,1677069998866.1204
3Item20,18,3,2,3.3949492000974715,1677069998.8780718,1677070002.273021,1.0,1677069998878.0718,1677070002273.021
1spl1,19,1,0,10.28487769997446,1676465712.3470235,1676465722.6319013,1.0,1676465712347.0234,1676465722631.9014
1spl2,19,1,0,7.219687100034207,1676465722.7015114,1676465729.9211984,0.0,1676465722701.5117,1676465729921.1985
1Item1,19,1,0,8.366122400038876,1676465729.945372,1676465738.3114946,1.0,1676465729945.372,1676465738311.4946
1Item2,19,1,0,10.127937000012023,1676465738.3293755,1676465748.4573126,1.0,1676465738329.3755,1676465748457.3125
1Item3,19,1,0,22.64660219999496,1676465748.4750595,1676465771.1216617,1.0,1676465748475.0596,1676465771121.6616
1Item4,19,1,1,30.26204590004636,1676465771.1400306,1676465801.4020765,1.0,1676465771140.0305,1676465801402.0764
1Item5,19,1,1,46.370016400003806,1676465801.420641,1676465847.7906573,0.0,1676465801420.6409,1676465847790.6572
1Item6,19,1,1,57.67013119999319,1676465847.8115633,1676465905.4816945,1.0,1676465847811.5632,1676465905481.6946
1Item7,19,1,2,19.92665530001977,1676465905.4981031,1676465925.4247584,1.0,1676465905498.103,1676465925424.7583
1Item8,19,1,2,50.39251340000192,1676465925.4436626,1676465975.8361762,1.0,1676465925443.6626,1676465975836.1765
1Item9,19,1,2,25.01347200002056,1676465975.8533769,1676466000.866849,0.0,1676465975853.377,1676466000866.8489
1Item10,19,1,0,29.0,1676466000.866849,1676466029.866849,,1676466000866.8489,1676466029866.8489
2spl1,19,2,0,9.954434300016146,1676466174.7508316,1676466184.705266,1.0,1676466174750.8315,1676466184705.266
2Item1,19,2,0,18.278793700039387,1676466240.0570884,1676466258.3358822,1.0,1676466240057.0884,1676466258335.882
2Item2,19,2,0,17.45719210000243,1676466259.8197207,1676466277.276913,1.0,1676466259819.7207,1676466277276.9128
2Item3,19,2,0,14.5371544000227,1676466278.515786,1676466293.0529404,1.0,1676466278515.786,1676466293052.9404
2Item4,19,2,1,30.451283200003672,1676466294.2921305,1676466324.7434137,0.0,1676466294292.1304,1676466324743.4136
2Item5,19,2,1,39.26474130002316,1676466326.060387,1676466365.325128,1.0,1676466326060.387,1676466365325.1282
2Item6,19,2,1,21.259262200037483,1676466366.819708,1676466388.0789702,1.0,1676466366819.708,1676466388078.9702
2Item7,19,2,2,47.30987689999165,1676466389.0096242,1676466436.3195012,0.0,1676466389009.6245,1676466436319.5012
2Item8,19,2,2,26.08670029998757,1676466438.0968847,1676466464.183585,1.0,1676466438096.8848,1676466464183.585
2Item9,19,2,2,15.489970800001174,1676466465.4595375,1676466480.9495082,1.0,1676466465459.5376,1676466480949.5083
2Item10,19,2,2,27.22132170002442,1676466481.9920084,1676466509.21333,1.0,1676466481992.0083,1676466509213.33
3Item15,19,3,2,7.007441599969752,1676466658.7397954,1676466665.747237,1.0,1676466658739.7954,1676466665747.237
3Item2,19,3,0,4.076708800042979,1676466665.7599971,1676466669.836706,1.0,1676466665759.997,1676466669836.7058
3Item5,19,3,0,2.9832797999843024,1676466669.8473816,1676466672.8306613,1.0,1676466669847.3816,1676466672830.6614
3Item12,19,3,1,5.608461699972395,1676466672.8449082,1676466678.45337,1.0,1676466672844.9082,1676466678453.37
3Item6,19,3,0,3.497498400043696,1676466678.467134,1676466681.9646325,1.0,1676466678467.134,1676466681964.6326
3Item8,19,3,1,19.923170599970035,1676466681.9751744,1676466701.898345,1.0,1676466681975.1743,1676466701898.345
3Item7,19,3,1,19.585183100018185,1676466701.9132612,1676466721.4984443,1.0,1676466701913.2612,1676466721498.4443
3Item9,19,3,1,20.34236230002716,1676466721.5154908,1676466741.8578532,0.0,1676466721515.4907,1676466741857.8533
3Item17,19,3,2,21.60876620002091,1676466741.8728807,1676466763.481647,0.0,1676466741872.8806,1676466763481.647
3Item19,19,3,0,15.0,1676466763.481647,1676466778.481647,,1676466763481.647,1676466778481.647
1spl1,20,1,0,11.16954220016487,1675150987.3773086,1675150998.546851,1.0,1675150987377.3086,1675150998546.8508
1spl2,20,1,0,7.790913000004366,1675150998.6886337,1675151006.4795468,1.0,1675150998688.6338,1675151006479.5469
1Item1,20,1,0,3.785255100112408,1675151006.5046418,1675151010.289897,1.0,1675151006504.6418,1675151010289.897
1Item2,20,1,0,6.504608100047335,1675151010.3131957,1675151016.817804,1.0,1675151010313.1958,1675151016817.8042
1Item3,20,1,0,7.058299999916926,1675151016.8422227,1675151023.9005227,1.0,1675151016842.223,1675151023900.5227
1Item4,20,1,1,9.485957199940458,1675151023.9266417,1675151033.4125988,0.0,1675151023926.6416,1675151033412.5989
1Item5,20,1,1,6.314824600005522,1675151033.4421303,1675151039.756955,0.0,1675151033442.1304,1675151039756.9548
1Item6,20,1,1,6.463221199810505,1675151039.7783692,1675151046.2415905,1.0,1675151039778.3691,1675151046241.5906
1Item7,20,1,2,7.093060599872842,1675151046.2606113,1675151053.3536718,1.0,1675151046260.611,1675151053353.672
1Item8,20,1,2,10.509626099839808,1675151053.3782663,1675151063.8878925,0.0,1675151053378.2664,1675151063887.8926
1Item9,20,1,2,14.58990369993262,1675151063.9096837,1675151078.4995873,1.0,1675151063909.6836,1675151078499.5874
1Item10,20,1,2,8.61424669995904,1675151078.5262785,1675151087.140525,1.0,1675151078526.2786,1675151087140.5251
2spl1,20,2,0,6.899934199871495,1675151155.4302733,1675151162.3302076,1.0,1675151155430.2732,1675151162330.2075
2spl2,20,2,0,3.3703153000678867,1675151167.033504,1675151170.403819,1.0,1675151167033.504,1675151170403.819
2Item1,20,2,0,4.847710700007156,1675151171.4436707,1675151176.2913814,1.0,1675151171443.671,1675151176291.381
2Item2,20,2,0,3.4302883001510054,1675151177.4512138,1675151180.8815022,1.0,1675151177451.214,1675151180881.5022
2Item3,20,2,0,2.499387999996543,1675151182.046422,1675151184.54581,1.0,1675151182046.422,1675151184545.81
2Item4,20,2,1,4.231586999958381,1675151185.863525,1675151190.0951118,1.0,1675151185863.525,1675151190095.1118
2Item5,20,2,1,7.441559500060975,1675151190.9123998,1675151198.353959,1.0,1675151190912.3997,1675151198353.959
2Item6,20,2,1,4.538218799978495,1675151199.4073172,1675151203.945536,1.0,1675151199407.3171,1675151203945.536
2Item7,20,2,2,6.474265599856153,1675151204.877267,1675151211.3515325,1.0,1675151204877.2668,1675151211351.5325
2Item8,20,2,2,6.499512400012463,1675151212.2651353,1675151218.7646475,0.0,1675151212265.1353,1675151218764.6477
2Item9,20,2,2,7.1037898999638855,1675151219.6565042,1675151226.760294,1.0,1675151219656.5042,1675151226760.294
2Item10,20,2,2,8.959176100092009,1675151227.4651167,1675151236.4242928,0.0,1675151227465.1167,1675151236424.2927
3spl1,20,3,0,5.080823000054807,1675151302.655627,1675151307.73645,1.0,1675151302655.627,1675151307736.45
3spl2,20,3,0,5.133326699957252,1675151307.759236,1675151312.8925629,1.0,1675151307759.236,1675151312892.563
3Item15,20,3,2,4.903426399920136,1675151312.9199584,1675151317.8233848,0.0,1675151312919.9585,1675151317823.3848
